N,C,replica,sweep,phi,surplus,bath_T,bath_total,f,final,drift,acceptance,f_final,d0,d1,d2,d3,d4,d5,d6,pieces_d1,largest_d1,pieces_d2,largest_d2
64,16,17,5400,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,5500,1.0,0.109375,2.5625,41.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,5600,1.0,0.109375,2.5625,41.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,5700,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,5800,1.046875,0.265625,2.4375,39.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,5900,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6000,1.046875,0.28125,2.125,34.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6100,1.046875,0.28125,2.125,34.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6200,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6300,1.0625,0.296875,2.8125,45.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6400,1.0,0.171875,1.3125,21.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6500,1.03125,0.21875,2.375,38.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6600,1.03125,0.21875,2.375,38.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6700,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6800,1.015625,0.21875,1.375,22.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,6900,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7000,1.03125,0.234375,2.0625,33.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7100,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7200,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7300,1.03125,0.203125,2.6875,43.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7400,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7500,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7600,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7700,1.03125,0.15625,3.625,58.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7800,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,7900,1.046875,0.265625,2.4375,39.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8000,1.078125,0.34375,2.875,46.0,0.6875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8100,1.046875,0.265625,2.4375,39.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8200,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8300,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8400,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8500,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8600,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8700,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8800,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,8900,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9000,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9100,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9200,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9300,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9400,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9500,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9600,1.0,0.03125,4.125,66.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9700,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9800,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,9900,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10000,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10100,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10200,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10300,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10400,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10500,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10600,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10700,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10800,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,10900,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11000,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11100,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11200,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11300,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11400,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11500,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11600,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11700,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11800,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,11900,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12000,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12100,1.0,0.109375,2.5625,41.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12200,1.0,0.109375,2.5625,41.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12300,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12400,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12500,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12600,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12700,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12800,1.0625,0.3125,2.5,40.0,0.75,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,12900,1.078125,0.34375,2.875,46.0,0.6875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13000,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13100,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13200,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13300,1.03125,0.203125,2.6875,43.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13400,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13500,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13600,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13700,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13800,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,13900,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14000,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14100,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14200,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14300,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14400,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14500,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14600,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14700,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14800,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,14900,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15000,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15100,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15200,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15300,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15400,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15500,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15600,1.03125,0.25,1.75,28.0,0.875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15700,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15800,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,15900,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16000,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16100,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16200,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16300,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16400,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16500,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16600,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16700,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16800,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,16900,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17000,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17100,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17200,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17300,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17400,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17500,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17600,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17700,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17800,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,17900,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18000,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18100,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18200,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18300,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18400,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18500,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18600,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18700,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18800,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,18900,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19000,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19100,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19200,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19300,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19400,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19500,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19600,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19800,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,19900,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20000,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20100,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20200,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20300,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20400,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20500,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20600,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20700,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20800,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,20900,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21000,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21100,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21200,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21300,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21400,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21500,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21600,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21700,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21800,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,21900,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22000,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22100,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22200,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22300,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22400,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22500,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22600,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22700,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22800,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,22900,1.0,0.171875,1.3125,21.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23100,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23200,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23300,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23400,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23500,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23600,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23800,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,23900,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24000,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24100,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24200,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24300,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24400,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24500,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24600,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24700,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24800,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,24900,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
64,16,17,25000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0023171875,1.0,0,10,44,10,0,0,0,2,8,2,37
