N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,heat,4.3654,1.4737098231228403,10.041568,0.00917583071189608,0.8367973333333333,0.00057925,64.12438171257213,0.187122,1.0
500,3,0,heat,4.7622,1.5607097463427477,9.47338,0.02649733788229031,0.7894483333333333,0.00154075,165.13859793767762,0.12115000000000001,1.0
500,3,0,heat,5.1591,1.6407621456761263,6.52338,0.10069723234382992,0.543615,0.009188,300.0906101836706,0.012783,1.0
500,3,0,heat,5.5559,1.7148604261700062,5.696716,0.02351150363610124,0.47472633333333336,0.02824675,28.690652676544712,0.0024820000000000003,1.0
500,3,0,heat,5.9528,1.7838616971009145,5.234095999999999,0.015182381680357822,0.43617466666666665,0.04321725,40.01556400593355,0.00145,1.0
500,3,0,heat,6.3496,1.8483918187945287,4.97732,0.01872666673302178,0.4147766666666666,0.058458,21.47937979790774,0.0010789999999999999,1.0
500,3,0,heat,6.7465,1.909023851888705,4.656416,0.01595608297656241,0.3880346666666667,0.0774935,14.805117423911952,0.000709,1.0
500,3,0,heat,7.1433,1.9661748544509121,4.407928,0.008853268685139026,0.36732733333333334,0.09718625,8.060389045228861,0.000523,1.0
500,3,0,heat,7.5402,2.020248706867017,4.182288000000001,0.009186924976374647,0.34852399999999994,0.11829525,7.393663955754362,0.000382,1.0
500,3,0,heat,7.937,2.0715353701087387,3.9926040000000005,0.010039568746167522,0.332717,0.1398745,7.316375491490483,0.000313,1.0
500,3,0,heat,8.3339,2.120331533888196,3.812344,0.0071126924648760095,0.31769533333333333,0.1614885,5.476033896476702,0.00022600000000000002,1.0
500,3,0,heat,8.7307,2.1668455499130634,3.667292,0.006800377159851067,0.30560766666666667,0.1824065,3.4994022613045304,0.000194,1.0
500,3,0,heat,9.1276,2.211302790390132,3.523236,0.005592347875096471,0.293603,0.20402475,3.5675874100120595,0.00015099999999999998,1.0
500,3,0,heat,9.5244,2.253856926902693,3.387804,0.0055238796528758365,0.282317,0.225244,2.4693942592774754,0.00011999999999999999,1.0
500,3,0,heat,9.9213,2.2946839610977885,3.277968,0.004970520718900988,0.27316399999999996,0.24554175,2.182085247946814,0.000106,1.0
500,3,0,heat,10.3181,2.3338996345762295,3.188004,0.005543622485640241,0.265667,0.2641215,2.1760432503236986,8.1e-05,1.0
500,3,0,heat,10.715,2.3716446289255404,3.0835239999999993,0.004293676699706204,0.25696033333333335,0.283335,2.0117712523642206,6.500000000000001e-05,1.0
500,3,0,heat,11.1118,2.4080076067299516,2.986852,0.00419338814588108,0.2489043333333333,0.3024975,1.7804123608747198,4.9000000000000005e-05,1.0
500,3,0,heat,11.5087,2.4431032710900076,2.915804,0.004761818209375089,0.24298366666666668,0.319641,1.620597825219715,4.4e-05,1.0
500,3,0,heat,11.9055,2.477000478216903,2.836268,0.004539656274699236,0.23635566666666666,0.3374735,1.6108039665759837,5.2e-05,1.0
500,3,0,heat,12.3024,2.5097943652957793,2.7727399999999998,0.004293231870754716,0.23106166666666664,0.3537785,1.5640341971632263,4.1e-05,1.0
500,3,0,heat,12.6992,2.541538999354474,2.708832,0.0035457465845150156,0.225736,0.36861625,1.3104754813533157,3.5000000000000004e-05,1.0
500,3,0,heat,13.0961,2.572314475959045,2.646848,0.0033335785830749527,0.22057066666666666,0.38388125,1.2758558609231225,3.2e-05,1.0
500,3,0,heat,13.4929,2.602163621170909,2.595888,0.004678868309693692,0.216324,0.3977275,1.4528721397292457,2e-05,1.0
