N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,heat,13.3986,2.5951502238867596,2.6051840000000004,0.007236188672683059,0.2170986666666667,0.3934,0.9445116625971554,4e-05,1.0
500,3,0,heat,14.1925,2.6527136560627445,2.501696,0.008487849652820748,0.20847466666666667,0.4203,0.7172431898969481,4e-05,1.0
500,3,0,heat,15.0335,2.7102810442535694,2.412032,0.009675035609236793,0.2010026666666667,0.44964,0.8867573715031759,8e-06,1.0
500,3,0,heat,15.9243,2.767846244448176,2.3187519999999995,0.008396579939740016,0.19322933333333334,0.474454,1.07708102232907,2.4e-05,1.0
500,3,0,heat,16.8679,2.8254124074816325,2.237824,0.006556713302664155,0.18648533333333334,0.499526,0.5757775325264798,2.4e-05,1.0
500,3,0,heat,17.8673,2.882972226541584,2.177152,0.008376560018156488,0.18142933333333333,0.520872,1.1325373873097826,0.0,1.0
500,3,0,heat,18.9261,2.9405419218087405,2.0902399999999997,0.010264123688524678,0.17418666666666666,0.544116,0.983766226045236,0.0,1.0
500,3,0,heat,20.0475,2.9981044576990468,2.0266240000000004,0.006277287586919134,0.16888533333333333,0.565752,0.5249549544357583,0.0,1.0
500,3,0,heat,21.2354,3.0556696004138186,1.994688,0.005192916789456804,0.166224,0.583312,0.4931708772951653,0.0,1.0
500,3,0,heat,22.4937,3.1132352700030554,1.91936,0.005944306623989035,0.15994666666666665,0.604132,0.5940998982448251,1.6e-05,1.0
500,3,0,heat,23.8265,3.1707984066350265,1.88416,0.008217597128114758,0.15701333333333334,0.621656,0.8970426663763879,0.0,1.0
500,3,0,heat,25.2383,3.2283626819973796,1.814016,0.007943419910284927,0.151168,0.639648,0.9901346333750192,8e-06,1.0
500,3,0,heat,26.7338,3.2859286824111007,1.791168,0.008052625934714978,0.14926399999999998,0.654186,0.7351682794354206,8e-06,1.0
500,3,0,heat,28.3178,3.3434905821921714,1.743744,0.005295808352943971,0.145312,0.67138,0.6039210392713754,0.0,1.0
500,3,0,heat,29.9958,3.4010573718612407,1.6973120000000002,0.00787696377236249,0.14144266666666666,0.68606,0.5261262298409389,8e-06,1.0
500,3,0,heat,31.7731,3.4586200198510353,1.6675840000000002,0.006973908317913755,0.13896533333333333,0.699306,0.5074934757135143,0.0,1.0
500,3,0,heat,33.6558,3.516185403793739,1.628,0.00656523497726219,0.13566666666666666,0.71262,0.4863700471963191,8e-06,1.0
500,3,0,heat,35.65,3.573749146860305,1.614048,0.004860879388204009,0.134504,0.72243,0.5055597366598751,0.0,1.0
500,3,0,heat,37.7624,3.631313898579526,1.5809279999999999,0.007359560151108076,0.131744,0.73495,0.5849572808903216,8e-06,1.0
500,3,0,heat,40.0,3.6888794541139363,1.5609919999999997,0.00616410916912483,0.13008266666666665,0.745664,0.44439357027573223,8e-06,1.0
