source,N,n_loops,n_cubes,eigenvalue,multiplicity,loc_loops,loc_each_loop,loc_loops_collar,loc_cube,random_max_here,pr_best
n64_adj/N64_rep25,64,2,0,1.129562338,1,0.047026,0.023513|0.023513,0.366562,,0.222500,29.203
n64_adj/N64_rep25,64,2,0,1.148215824,1,0.009967,0.004983|0.004983,0.207964,,0.212805,28.842
n64_adj/N64_rep25,64,2,0,1.314080019,1,0.247671,0.123836|0.123836,0.337629,,0.179838,41.834
n64_adj/N64_rep25,64,2,0,1.769708368,1,0.100626,0.050313|0.050313,0.533885,,0.247397,28.371
n64_adj/N64_rep25,64,2,0,1.783358078,1,0.036042,0.018021|0.018021,0.383516,,0.215046,29.856
n64_adj/N64_rep25,64,2,0,1.93361633,1,0.093020,0.046510|0.046510,0.356781,,0.193766,39.538
n64_adj/N64_rep25,64,2,0,2,1,0.125000,0.062500|0.062500,0.375000,,0.125000,64.000
n64_adj/N64_rep25,64,2,0,2.083231426,1,0.240945,0.120473|0.120473,0.340914,,0.161345,30.271
n64_adj/N64_rep25,64,2,0,2.166898074,1,0.091386,0.045693|0.045693,0.392096,,0.223837,28.234
n64_adj/N64_rep25,64,2,0,2.308986252,1,0.167322,0.083661|0.083661,0.488473,,0.199885,30.146
n64_adj/N64_rep25,64,2,0,2.479166436,1,0.100904,0.050452|0.050452,0.513195,,0.240955,24.402
n64_adj/N64_rep25,64,2,0,2.521203826,1,0.129626,0.064813|0.064813,0.448820,,0.246072,30.188
n64_adj/N64_rep25,64,2,0,2.538437723,1,0.158416,0.079208|0.079208,0.518193,,0.204547,31.694
n64_adj/N64_rep25,64,2,0,2.806387222,1,0.206776,0.103388|0.103388,0.604778,,0.229246,30.692
n64_adj/N64_rep25,64,2,0,2.954690359,1,0.222365,0.111183|0.111183,0.427823,,0.175517,35.644
n64_adj/N64_rep25,64,2,0,3.069652294,1,0.178173,0.089086|0.089086,0.525553,,0.240007,28.419
n64_adj/N64_rep25,64,2,0,3.113409102,1,0.140471,0.070236|0.070236,0.343280,,0.211500,25.939
n64_adj/N64_rep25,64,2,0,3.320549692,1,0.195932,0.097966|0.097966,0.437789,,0.220615,29.055
n64_adj/N64_rep25,64,2,0,3.407326611,1,0.156031,0.078016|0.078016,0.489479,,0.178173,36.929
n64_adj/N64_rep25,64,2,0,3.433584703,1,0.044520,0.022260|0.022260,0.295073,,0.279057,28.314
n64_adj/N64_rep25,64,2,0,3.526148548,1,0.007528,0.003764|0.003764,0.075583,,0.226065,27.393
n64_adj/N64_rep25,64,2,0,3.589279925,1,0.111099,0.055549|0.055549,0.175053,,0.235380,25.362
n64_adj/N64_rep25,64,2,0,3.652258917,1,0.192092,0.096046|0.096046,0.536246,,0.252405,31.519
n64_adj/N64_rep25,64,2,0,3.771201569,1,0.103628,0.051814|0.051814,0.419049,,0.204188,38.953
n64_adj/N64_rep25,64,2,0,3.81905983,1,0.190151,0.095076|0.095076,0.266235,,0.226480,28.466
n64_adj/N64_rep25,64,2,0,3.891438209,1,0.012341,0.006171|0.006171,0.167495,,0.225598,34.251
n64_adj/N64_rep25,64,2,0,4,2,0.056818,0.028409|0.028409,0.261364,,0.357955,25.235
n64_adj/N64_rep25,64,2,0,4.108561791,1,0.012341,0.006171|0.006171,0.167495,,0.225598,34.251
n64_adj/N64_rep25,64,2,0,4.18094017,1,0.190151,0.095076|0.095076,0.266235,,0.226480,28.466
n64_adj/N64_rep25,64,2,0,4.228798431,1,0.103628,0.051814|0.051814,0.419049,,0.204188,38.953
n64_adj/N64_rep25,64,2,0,4.347741083,1,0.192092,0.096046|0.096046,0.536246,,0.252405,31.519
n64_adj/N64_rep25,64,2,0,4.410720075,1,0.111099,0.055549|0.055549,0.175053,,0.235380,25.362
n64_adj/N64_rep25,64,2,0,4.473851452,1,0.007528,0.003764|0.003764,0.075583,,0.226065,27.393
n64_adj/N64_rep25,64,2,0,4.566415297,1,0.044520,0.022260|0.022260,0.295073,,0.279057,28.314
n64_adj/N64_rep25,64,2,0,4.592673389,1,0.156031,0.078016|0.078016,0.489479,,0.178173,36.929
n64_adj/N64_rep25,64,2,0,4.679450308,1,0.195932,0.097966|0.097966,0.437789,,0.220615,29.055
n64_adj/N64_rep25,64,2,0,4.886590898,1,0.140471,0.070236|0.070236,0.343280,,0.211500,25.939
n64_adj/N64_rep25,64,2,0,4.930347706,1,0.178173,0.089086|0.089086,0.525553,,0.240007,28.419
n64_adj/N64_rep25,64,2,0,5.045309641,1,0.222365,0.111183|0.111183,0.427823,,0.175517,35.644
n64_adj/N64_rep25,64,2,0,5.193612778,1,0.206776,0.103388|0.103388,0.604778,,0.229246,30.692
n64_adj/N64_rep25,64,2,0,5.461562277,1,0.158416,0.079208|0.079208,0.518193,,0.204547,31.694
n64_adj/N64_rep25,64,2,0,5.478796174,1,0.129626,0.064813|0.064813,0.448820,,0.246072,30.188
n64_adj/N64_rep25,64,2,0,5.520833564,1,0.100904,0.050452|0.050452,0.513195,,0.240955,24.402
n64_adj/N64_rep25,64,2,0,5.691013748,1,0.167322,0.083661|0.083661,0.488473,,0.199885,30.146
n64_adj/N64_rep25,64,2,0,5.833101926,1,0.091386,0.045693|0.045693,0.392096,,0.223837,28.234
n64_adj/N64_rep25,64,2,0,5.916768574,1,0.240945,0.120473|0.120473,0.340914,,0.161345,30.271
n64_adj/N64_rep25,64,2,0,6,1,0.125000,0.062500|0.062500,0.375000,,0.125000,64.000
n64_adj/N64_rep25,64,2,0,6.06638367,1,0.093020,0.046510|0.046510,0.356781,,0.193766,39.538
n64_adj/N64_rep25,64,2,0,6.216641922,1,0.036042,0.018021|0.018021,0.383516,,0.215046,29.856
n64_adj/N64_rep25,64,2,0,6.230291632,1,0.100626,0.050313|0.050313,0.533885,,0.247397,28.371
n64_adj/N64_rep25,64,2,0,6.685919981,1,0.247671,0.123836|0.123836,0.337629,,0.179838,41.834
n64_adj/N64_rep25,64,2,0,6.851784176,1,0.009967,0.004983|0.004983,0.207964,,0.212805,28.842
n64_adj/N64_rep25,64,2,0,6.870437662,1,0.047026,0.023513|0.023513,0.366562,,0.222500,29.203
n64_adj/N64_rep25,64,2,0,7.289037283,1,0.001779,0.000890|0.000890,0.058664,,0.186899,28.679
n64_adj/N64_rep25,64,2,0,7.295306275,1,0.011998,0.005999|0.005999,0.118186,,0.242396,29.286
n64_adj/N64_rep25,64,2,0,7.376986068,1,0.246466,0.123233|0.123233,0.490176,,0.171066,42.473
n64_adj/N64_rep25,64,2,0,7.83820175,1,0.248879,0.124440|0.124440,0.670145,,0.171983,42.634
n64_adj/N64_rep25,64,2,0,8,1,0.125000,0.062500|0.062500,0.375000,,0.125000,64.000
n96_adj/N96_rep10,96,0,1,0.07028071729,1,0.000000,,0.000000,0.170511,0.000000,
n96_adj/N96_rep10,96,0,1,0.2884005244,1,0.000000,,0.000000,0.165179,0.000000,
n96_adj/N96_rep10,96,0,1,0.3691562192,1,0.000000,,0.000000,0.000034,0.000000,
n96_adj/N96_rep10,96,0,1,0.632298262,1,0.000000,,0.000000,0.142764,0.000000,
n96_adj/N96_rep10,96,0,1,0.698793222,1,0.000000,,0.000000,0.010092,0.000000,
n96_adj/N96_rep10,96,0,1,0.7273054795,1,0.000000,,0.000000,0.013148,0.000000,
n96_adj/N96_rep10,96,0,1,1.021657981,1,0.000000,,0.000000,0.039005,0.000000,
n96_adj/N96_rep10,96,0,1,1.057796082,1,0.000000,,0.000000,0.123734,0.000000,
n96_adj/N96_rep10,96,0,1,1.059672273,1,0.000000,,0.000000,0.038283,0.000000,
n96_adj/N96_rep10,96,0,1,1.467869109,1,0.000000,,0.000000,0.062222,0.000000,
n96_adj/N96_rep10,96,0,1,1.502035592,1,0.000000,,0.000000,0.079670,0.000000,
n96_adj/N96_rep10,96,0,1,1.571981032,1,0.000000,,0.000000,0.110421,0.000000,
n96_adj/N96_rep10,96,0,1,1.839630002,1,0.000000,,0.000000,0.000017,0.000000,
n96_adj/N96_rep10,96,0,1,1.87889282,1,0.000000,,0.000000,0.018310,0.000000,
n96_adj/N96_rep10,96,0,1,1.918730936,1,0.000000,,0.000000,0.100275,0.000000,
n96_adj/N96_rep10,96,0,1,2.018329065,1,0.000000,,0.000000,0.000836,0.000000,
n96_adj/N96_rep10,96,0,1,2.026961627,1,0.000000,,0.000000,0.206304,0.000000,
n96_adj/N96_rep10,96,0,1,2.079762272,1,0.000000,,0.000000,0.094102,0.000000,
n96_adj/N96_rep10,96,0,1,2.13870425,1,0.000000,,0.000000,0.097173,0.000000,
n96_adj/N96_rep10,96,0,1,2.190262298,1,0.000000,,0.000000,0.009003,0.000000,
n96_adj/N96_rep10,96,0,1,2.254990796,1,0.000000,,0.000000,0.191206,0.000000,
n96_adj/N96_rep10,96,0,1,2.358849907,1,0.000000,,0.000000,0.065870,0.000000,
n96_adj/N96_rep10,96,0,1,2.440904422,1,0.000000,,0.000000,0.011497,0.000000,
n96_adj/N96_rep10,96,0,1,2.448126493,1,0.000000,,0.000000,0.159575,0.000000,
n96_adj/N96_rep10,96,0,1,2.594318789,1,0.000000,,0.000000,0.125516,0.000000,
n96_adj/N96_rep10,96,0,1,2.679673962,1,0.000000,,0.000000,0.023806,0.000000,
n96_adj/N96_rep10,96,0,1,2.722801175,1,0.000000,,0.000000,0.110442,0.000000,
n96_adj/N96_rep10,96,0,1,2.76547635,1,0.000000,,0.000000,0.115648,0.000000,
n96_adj/N96_rep10,96,0,1,2.926920623,1,0.000000,,0.000000,0.119997,0.000000,
n96_adj/N96_rep10,96,0,1,2.977964763,1,0.000000,,0.000000,0.207740,0.000000,
n96_adj/N96_rep10,96,0,1,3.054243858,1,0.000000,,0.000000,0.035912,0.000000,
n96_adj/N96_rep10,96,0,1,3.092471884,1,0.000000,,0.000000,0.076601,0.000000,
n96_adj/N96_rep10,96,0,1,3.323206962,1,0.000000,,0.000000,0.219831,0.000000,
n96_adj/N96_rep10,96,0,1,3.327387857,1,0.000000,,0.000000,0.108296,0.000000,
n96_adj/N96_rep10,96,0,1,3.340789503,1,0.000000,,0.000000,0.149709,0.000000,
n96_adj/N96_rep10,96,0,1,3.390564292,1,0.000000,,0.000000,0.024762,0.000000,
n96_adj/N96_rep10,96,0,1,3.528117483,1,0.000000,,0.000000,0.032934,0.000000,
n96_adj/N96_rep10,96,0,1,3.559735606,1,0.000000,,0.000000,0.032062,0.000000,
n96_adj/N96_rep10,96,0,1,3.569850676,1,0.000000,,0.000000,0.042759,0.000000,
n96_adj/N96_rep10,96,0,1,3.589100964,1,0.000000,,0.000000,0.052873,0.000000,
n96_adj/N96_rep10,96,0,1,3.608496923,1,0.000000,,0.000000,0.125981,0.000000,
n96_adj/N96_rep10,96,0,1,3.649505392,1,0.000000,,0.000000,0.102704,0.000000,
n96_adj/N96_rep10,96,0,1,3.816669234,1,0.000000,,0.000000,0.029369,0.000000,
n96_adj/N96_rep10,96,0,1,3.868849324,1,0.000000,,0.000000,0.020560,0.000000,
n96_adj/N96_rep10,96,0,1,3.933805475,1,0.000000,,0.000000,0.082101,0.000000,
n96_adj/N96_rep10,96,0,1,4,4,0.000000,,0.000000,0.090909,0.000000,
n96_adj/N96_rep10,96,0,1,4.066194525,1,0.000000,,0.000000,0.082101,0.000000,
n96_adj/N96_rep10,96,0,1,4.131150676,1,0.000000,,0.000000,0.020560,0.000000,
n96_adj/N96_rep10,96,0,1,4.183330766,1,0.000000,,0.000000,0.029369,0.000000,
n96_adj/N96_rep10,96,0,1,4.350494608,1,0.000000,,0.000000,0.102704,0.000000,
n96_adj/N96_rep10,96,0,1,4.391503077,1,0.000000,,0.000000,0.125981,0.000000,
n96_adj/N96_rep10,96,0,1,4.410899036,1,0.000000,,0.000000,0.052873,0.000000,
n96_adj/N96_rep10,96,0,1,4.430149324,1,0.000000,,0.000000,0.042759,0.000000,
n96_adj/N96_rep10,96,0,1,4.440264394,1,0.000000,,0.000000,0.032062,0.000000,
n96_adj/N96_rep10,96,0,1,4.471882517,1,0.000000,,0.000000,0.032934,0.000000,
n96_adj/N96_rep10,96,0,1,4.609435708,1,0.000000,,0.000000,0.024762,0.000000,
n96_adj/N96_rep10,96,0,1,4.659210497,1,0.000000,,0.000000,0.149709,0.000000,
n96_adj/N96_rep10,96,0,1,4.672612143,1,0.000000,,0.000000,0.108296,0.000000,
n96_adj/N96_rep10,96,0,1,4.676793038,1,0.000000,,0.000000,0.219831,0.000000,
n96_adj/N96_rep10,96,0,1,4.907528116,1,0.000000,,0.000000,0.076601,0.000000,
n96_adj/N96_rep10,96,0,1,4.945756142,1,0.000000,,0.000000,0.035912,0.000000,
n96_adj/N96_rep10,96,0,1,5.022035237,1,0.000000,,0.000000,0.207740,0.000000,
n96_adj/N96_rep10,96,0,1,5.073079377,1,0.000000,,0.000000,0.119997,0.000000,
n96_adj/N96_rep10,96,0,1,5.23452365,1,0.000000,,0.000000,0.115648,0.000000,
n96_adj/N96_rep10,96,0,1,5.277198825,1,0.000000,,0.000000,0.110442,0.000000,
n96_adj/N96_rep10,96,0,1,5.320326038,1,0.000000,,0.000000,0.023806,0.000000,
n96_adj/N96_rep10,96,0,1,5.405681211,1,0.000000,,0.000000,0.125516,0.000000,
n96_adj/N96_rep10,96,0,1,5.551873507,1,0.000000,,0.000000,0.159575,0.000000,
n96_adj/N96_rep10,96,0,1,5.559095578,1,0.000000,,0.000000,0.011497,0.000000,
n96_adj/N96_rep10,96,0,1,5.641150093,1,0.000000,,0.000000,0.065870,0.000000,
n96_adj/N96_rep10,96,0,1,5.745009204,1,0.000000,,0.000000,0.191206,0.000000,
n96_adj/N96_rep10,96,0,1,5.809737702,1,0.000000,,0.000000,0.009003,0.000000,
n96_adj/N96_rep10,96,0,1,5.86129575,1,0.000000,,0.000000,0.097173,0.000000,
n96_adj/N96_rep10,96,0,1,5.920237728,1,0.000000,,0.000000,0.094102,0.000000,
n96_adj/N96_rep10,96,0,1,5.973038373,1,0.000000,,0.000000,0.206304,0.000000,
n96_adj/N96_rep10,96,0,1,5.981670935,1,0.000000,,0.000000,0.000836,0.000000,
n96_adj/N96_rep10,96,0,1,6.081269064,1,0.000000,,0.000000,0.100275,0.000000,
n96_adj/N96_rep10,96,0,1,6.12110718,1,0.000000,,0.000000,0.018310,0.000000,
n96_adj/N96_rep10,96,0,1,6.160369998,1,0.000000,,0.000000,0.000017,0.000000,
n96_adj/N96_rep10,96,0,1,6.428018968,1,0.000000,,0.000000,0.110421,0.000000,
n96_adj/N96_rep10,96,0,1,6.497964408,1,0.000000,,0.000000,0.079670,0.000000,
n96_adj/N96_rep10,96,0,1,6.532130891,1,0.000000,,0.000000,0.062222,0.000000,
n96_adj/N96_rep10,96,0,1,6.940327727,1,0.000000,,0.000000,0.038283,0.000000,
n96_adj/N96_rep10,96,0,1,6.942203918,1,0.000000,,0.000000,0.123734,0.000000,
n96_adj/N96_rep10,96,0,1,6.978342019,1,0.000000,,0.000000,0.039005,0.000000,
n96_adj/N96_rep10,96,0,1,7.27269452,1,0.000000,,0.000000,0.013148,0.000000,
n96_adj/N96_rep10,96,0,1,7.301206778,1,0.000000,,0.000000,0.010092,0.000000,
n96_adj/N96_rep10,96,0,1,7.367701738,1,0.000000,,0.000000,0.142764,0.000000,
n96_adj/N96_rep10,96,0,1,7.630843781,1,0.000000,,0.000000,0.000034,0.000000,
n96_adj/N96_rep10,96,0,1,7.711599476,1,0.000000,,0.000000,0.165179,0.000000,
n96_adj/N96_rep10,96,0,1,7.929719283,1,0.000000,,0.000000,0.170511,0.000000,
n96_adj/N96_rep10,96,0,1,8,1,0.000000,,0.000000,0.083333,0.000000,
n96_adj/N96_rep3,96,0,2,0.06814834742,1,0.000000,,0.000000,0.327654,0.000000,
n96_adj/N96_rep3,96,0,2,0.2679491924,1,0.000000,,0.000000,0.311004,0.000000,
n96_adj/N96_rep3,96,0,2,0.5857864376,1,0.000000,,0.000000,0.284518,0.000000,
n96_adj/N96_rep3,96,0,2,0.6509870304,2,0.000000,,0.000000,0.008825,0.000000,
n96_adj/N96_rep3,96,0,2,0.8419240875,2,0.000000,,0.000000,0.034890,0.000000,
n96_adj/N96_rep3,96,0,2,1,1,0.000000,,0.000000,0.250000,0.000000,
n96_adj/N96_rep3,96,0,2,1.144856503,2,0.000000,,0.000000,0.077021,0.000000,
n96_adj/N96_rep3,96,0,2,1.48236191,1,0.000000,,0.000000,0.209803,0.000000,
n96_adj/N96_rep3,96,0,2,1.537667593,2,0.000000,,0.000000,0.133429,0.000000,
n96_adj/N96_rep3,96,0,2,1.990795041,2,0.000000,,0.000000,0.201808,0.000000,
n96_adj/N96_rep3,96,0,2,2,2,0.000000,,0.000000,0.166667,0.000000,
n96_adj/N96_rep3,96,0,2,2.068148347,2,0.000000,,0.000000,0.327654,0.000000,
n96_adj/N96_rep3,96,0,2,2.267949192,2,0.000000,,0.000000,0.311004,0.000000,
n96_adj/N96_rep3,96,0,2,2.467805174,2,0.000000,,0.000000,0.278583,0.000000,
n96_adj/N96_rep3,96,0,2,2.51763809,1,0.000000,,0.000000,0.123530,0.000000,
n96_adj/N96_rep3,96,0,2,2.585786438,2,0.000000,,0.000000,0.284518,0.000000,
n96_adj/N96_rep3,96,0,2,2.923716679,2,0.000000,,0.000000,0.351955,0.000000,
n96_adj/N96_rep3,96,0,2,3,3,0.000000,,0.000000,0.250000,0.000000,
n96_adj/N96_rep3,96,0,2,3.297176948,2,0.000000,,0.000000,0.360439,0.000000,
n96_adj/N96_rep3,96,0,2,3.414213562,1,0.000000,,0.000000,0.048816,0.000000,
n96_adj/N96_rep3,96,0,2,3.443463633,2,0.000000,,0.000000,0.071472,0.000000,
n96_adj/N96_rep3,96,0,2,3.48236191,2,0.000000,,0.000000,0.209803,0.000000,
n96_adj/N96_rep3,96,0,2,3.642463628,2,0.000000,,0.000000,0.219694,0.000000,
n96_adj/N96_rep3,96,0,2,3.651708712,2,0.000000,,0.000000,0.095218,0.000000,
n96_adj/N96_rep3,96,0,2,3.732050808,1,0.000000,,0.000000,0.022329,0.000000,
n96_adj/N96_rep3,96,0,2,3.931851653,1,0.000000,,0.000000,0.005679,0.000000,
n96_adj/N96_rep3,96,0,2,4,6,0.000000,,0.000000,0.166667,0.000000,
n96_adj/N96_rep3,96,0,2,4.068148347,1,0.000000,,0.000000,0.005679,0.000000,
n96_adj/N96_rep3,96,0,2,4.267949192,1,0.000000,,0.000000,0.022329,0.000000,
n96_adj/N96_rep3,96,0,2,4.348291288,2,0.000000,,0.000000,0.095218,0.000000,
n96_adj/N96_rep3,96,0,2,4.357536372,2,0.000000,,0.000000,0.219694,0.000000,
n96_adj/N96_rep3,96,0,2,4.51763809,2,0.000000,,0.000000,0.209803,0.000000,
n96_adj/N96_rep3,96,0,2,4.556536367,2,0.000000,,0.000000,0.071472,0.000000,
n96_adj/N96_rep3,96,0,2,4.585786438,1,0.000000,,0.000000,0.048816,0.000000,
n96_adj/N96_rep3,96,0,2,4.702823052,2,0.000000,,0.000000,0.360439,0.000000,
n96_adj/N96_rep3,96,0,2,5,3,0.000000,,0.000000,0.250000,0.000000,
n96_adj/N96_rep3,96,0,2,5.076283321,2,0.000000,,0.000000,0.351955,0.000000,
n96_adj/N96_rep3,96,0,2,5.414213562,2,0.000000,,0.000000,0.284518,0.000000,
n96_adj/N96_rep3,96,0,2,5.48236191,1,0.000000,,0.000000,0.123530,0.000000,
n96_adj/N96_rep3,96,0,2,5.532194826,2,0.000000,,0.000000,0.278583,0.000000,
n96_adj/N96_rep3,96,0,2,5.732050808,2,0.000000,,0.000000,0.311004,0.000000,
n96_adj/N96_rep3,96,0,2,5.931851653,2,0.000000,,0.000000,0.327654,0.000000,
n96_adj/N96_rep3,96,0,2,6,2,0.000000,,0.000000,0.166667,0.000000,
n96_adj/N96_rep3,96,0,2,6.009204959,2,0.000000,,0.000000,0.201808,0.000000,
n96_adj/N96_rep3,96,0,2,6.462332407,2,0.000000,,0.000000,0.133429,0.000000,
n96_adj/N96_rep3,96,0,2,6.51763809,1,0.000000,,0.000000,0.209803,0.000000,
n96_adj/N96_rep3,96,0,2,6.855143497,2,0.000000,,0.000000,0.077021,0.000000,
n96_adj/N96_rep3,96,0,2,7,1,0.000000,,0.000000,0.250000,0.000000,
n96_adj/N96_rep3,96,0,2,7.158075913,2,0.000000,,0.000000,0.034890,0.000000,
n96_adj/N96_rep3,96,0,2,7.34901297,2,0.000000,,0.000000,0.008825,0.000000,
n96_adj/N96_rep3,96,0,2,7.414213562,1,0.000000,,0.000000,0.284518,0.000000,
n96_adj/N96_rep3,96,0,2,7.732050808,1,0.000000,,0.000000,0.311004,0.000000,
n96_adj/N96_rep3,96,0,2,7.931851653,1,0.000000,,0.000000,0.327654,0.000000,
n96_adj/N96_rep3,96,0,2,8,1,0.000000,,0.000000,0.166667,0.000000,
