N,dims,C,spark,replica,lam,local_heat,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
216,6 6 6,432,64.0,0,1.25,False,23250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,23500,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,23750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,24000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,24250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,24500,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,24750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,25000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,25250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,25500,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,25750,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,26000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,26250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,26500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,26750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,27000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,27250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,27500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,27750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,28000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,28250,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,28500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,28750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,29000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,29250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,29500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,29750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,30000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,30250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,30500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,30750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,31000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,31250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,31500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,31750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,32000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,32250,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,32500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,32750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,33000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,33250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,33500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,33750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,34000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,34250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,34500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,34750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,35000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,35250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,35500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,35750,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,36000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,36250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,36500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,36750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,37000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,37250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,37500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,37750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,38000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,38250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,38500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,38750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,39000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,39250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,39500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,39750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,40000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,40250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
