N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g,energy
64,0,6100,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6125,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6150,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6175,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6200,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6225,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6250,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6275,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6300,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6325,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6350,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6375,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6400,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6425,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6450,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6475,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6500,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6525,0.984375,0.109375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.796875
64,0,6550,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6575,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6600,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6625,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6650,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6675,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6700,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6725,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6750,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6775,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6800,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6825,0.984375,0.109375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.796875
64,0,6850,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6875,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6900,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
