N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g,energy
64,0,12700,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,12750,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,12800,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,12850,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,12900,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,12950,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13000,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13050,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13100,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13150,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13200,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13250,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13300,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13350,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13400,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13450,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13500,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13550,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13600,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
64,0,13650,0.984375,0.03125,1,1.0,0.0,0.0,16,4,1.5,none,1.0,0.4375
