N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
36,1,cool,3,1.3611111111111112,0.0,0.0,0.003787037037037037,0.0,0.0,nan,6,6,0.0,none,1.4444444444444444,2.0,0.5555555555555556,0.4444444444444444,0.4444444444444444
36,1,heat,3.5,1.3606875,0.005926337785890142,0.0012643732638888939,0.0037847222222222223,0.0004201538922941672,0.0012411878460522597,8.7499822767857,6,6,0.0,none,1.4432986111111112,2.0,0.5555555555555556,0.4444444444444444,0.4444444444444444
36,1,heat,4,1.360611111111111,0.005246692079565734,0.000991000000000001,0.003886574074074074,0.00040005813138548887,0.0007801817928162117,8.564096069362193,6,6,0.0,none,1.442611111111111,2.0,0.5555555555555556,0.4411111111111111,0.4411111111111111
36,1,heat,4.5,1.36025,0.006862797813367413,0.0016955277777777795,0.003944444444444445,0.00040742662370509003,0.0007873272795772482,6.505678837206592,6,6,0.0,none,1.4425833333333333,2.0,0.5555555555555556,0.4444444444444444,0.4444444444444444
36,1,heat,5,1.3540208333333332,0.022353733039182467,0.01798881770833336,0.00419212962962963,0.0031202199619756077,0.008588203704560544,57.893689334132844,6,6,0.0,none,1.424201388888889,2.0,0.5555555555555556,0.435,0.435
36,1,heat,5.5,1.3549930555555554,0.0198225137290941,0.014145553819444467,0.004171296296296296,0.00199229584030027,0.00488251692297002,21.18668394282288,6,6,0.0,none,1.4274305555555555,2.0,0.5555555555555556,0.43633333333333335,0.43633333333333335
36,1,heat,6,1.3393055555555555,0.031214794984525018,0.03507708333333341,0.003960648148148148,0.003840605714248049,0.0077932068732159705,32.487720523498446,6,6,0.0,none,1.373013888888889,2.0,0.5555555555555556,0.41833333333333333,0.41833333333333333
36,1,heat,6.5,1.3343749999999999,0.03939740691081455,0.05587760416666675,0.005578703703703704,0.003950825764013464,0.007965620148379048,29.939595197913594,6,6,0.0,none,1.3659444444444444,2.0,0.5555555555555556,0.39366666666666666,0.39366666666666666
36,1,heat,7,1.2860902777777778,0.11975959534452069,0.5163249843750002,0.010020833333333333,0.024234706986164426,0.24608963517787186,153.3368883158569,6,6,0.0,none,1.2414583333333333,1.89375,0.6027777777777777,0.34755555555555556,0.34755555555555556
36,1,heat,7.5,1.1782222222222223,0.1843824025507054,1.2238873333333333,0.024819444444444446,0.03861346849274387,0.18440558002443885,354.40308581629415,6,6,0.0,none,0.9715902777777777,1.5665,0.7482222222222222,0.21233333333333335,0.21233333333333335
