N,C,lam,k,replica,seed_columns,planted_cost,f_final,phi_final,bath_T,drift,acceptance,d0,d1,d2,d3,d4,d5,d6,pieces_d1,sizes_d1,h_final
96,72,1.4,1,16,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.8666666666666656,1.1368683772161603e-13,0.00019288194444444444,0,4,92,0,0,0,0,2,2 2,28.799999999999997
96,72,1.4,1,17,0,9.600000000000023,0.958333333333333,1.0104166666666667,2.0222222222222213,1.1368683772161603e-13,0.00027743055555555556,0,4,92,0,0,0,0,1,4,17.599999999999994
96,72,1.4,1,18,0,9.600000000000023,1.0416666666666665,0.9895833333333334,1.8888888888888877,5.684341886080802e-14,0.0005513888888888889,0,0,92,4,0,0,0,0,,27.2
96,72,1.4,1,19,0,9.600000000000023,1.0,1.0,2.266666666666665,5.684341886080802e-14,0.00035520833333333335,0,0,96,0,0,0,0,0,,0.0
96,96,1.4,1,0,0,9.600000000000023,1.125,0.96875,0.9666666666666658,5.684341886080802e-14,0.0006427083333333333,0,0,84,12,0,0,0,0,,70.4
96,96,1.4,1,1,0,9.600000000000023,1.0,1.0,1.6999999999999993,1.1368683772161603e-13,0.0010161458333333333,0,0,96,0,0,0,0,0,,0.0
96,96,1.4,1,2,0,9.600000000000023,1.0,1.0,1.6999999999999995,8.526512829121202e-14,0.00018680555555555556,0,0,96,0,0,0,0,0,,0.0
96,96,1.4,1,3,0,9.600000000000023,1.0,1.0,1.4666666666666661,8.526512829121202e-14,0.00022864583333333333,0,0,96,0,0,0,0,0,,22.4
96,96,1.4,1,4,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.5166666666666657,5.684341886080802e-14,0.0004942708333333333,0,4,92,0,0,0,0,1,4,17.599999999999994
96,96,1.4,1,5,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.5166666666666664,1.4210854715202004e-13,0.00018211805555555556,0,4,92,0,0,0,0,1,4,17.599999999999994
96,96,1.4,1,6,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.5166666666666655,8.526512829121202e-14,0.00019930555555555554,0,4,92,0,0,0,0,1,4,17.599999999999994
96,96,1.4,1,7,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.5166666666666668,8.526512829121202e-14,0.00024131944444444445,0,4,92,0,0,0,0,1,4,17.599999999999994
96,96,1.4,1,8,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.5166666666666657,8.526512829121202e-14,0.0002126736111111111,0,4,92,0,0,0,0,1,4,17.599999999999994
96,96,1.4,1,9,0,9.600000000000023,1.0416666666666665,0.9895833333333334,1.1833333333333325,5.684341886080802e-14,0.0004984375,0,0,92,4,0,0,0,0,,49.599999999999994
96,96,1.4,1,10,0,9.600000000000023,1.0,1.0,1.4083333333333325,5.684341886080802e-14,0.0002817708333333333,0,2,92,2,0,0,0,1,2,28.0
96,96,1.4,1,11,0,9.600000000000023,1.0,1.0,1.5249999999999995,1.1368683772161603e-13,0.00043993055555555555,0,2,92,2,0,0,0,1,2,16.799999999999997
96,96,1.4,1,12,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.2499999999999993,5.684341886080802e-14,0.0002972222222222222,0,0,88,8,0,0,0,0,,43.2
96,96,1.4,1,13,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.249999999999999,5.684341886080802e-14,0.000440625,0,0,88,8,0,0,0,0,,43.2
96,96,1.4,1,14,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.3666666666666656,5.684341886080802e-14,0.00020520833333333334,0,0,88,8,0,0,0,0,,32.0
96,96,1.4,1,15,0,9.600000000000023,1.0,1.0,1.6999999999999993,8.526512829121202e-14,0.00021510416666666667,0,0,96,0,0,0,0,0,,0.0
96,96,1.4,1,16,0,9.600000000000023,1.0,1.0,1.6999999999999993,5.684341886080802e-14,0.00020659722222222222,0,0,96,0,0,0,0,0,,0.0
96,96,1.4,1,17,0,9.600000000000023,0.958333333333333,1.0104166666666667,1.5166666666666666,1.1368683772161603e-13,0.00019600694444444445,0,4,92,0,0,0,0,1,4,17.599999999999994
96,96,1.4,1,18,0,9.600000000000023,1.0416666666666665,0.9895833333333334,1.416666666666666,5.684341886080802e-14,0.00034131944444444444,0,0,92,4,0,0,0,0,,27.2
96,96,1.4,1,19,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.3666666666666656,5.684341886080802e-14,0.0003085069444444444,0,0,88,8,0,0,0,0,,32.0
96,192,1.4,1,0,0,9.600000000000023,1.0,1.0,0.704166666666666,5.684341886080802e-14,0.00011493055555555555,0,2,92,2,0,0,0,1,2,28.0
96,192,1.4,1,1,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333325,8.526512829121202e-14,0.0001326388888888889,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,2,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333327,1.1368683772161603e-13,0.000125,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,3,0,9.600000000000023,1.0416666666666665,0.9895833333333334,0.7083333333333327,5.684341886080802e-14,0.00013177083333333332,0,0,92,4,0,0,0,0,,27.2
96,192,1.4,1,4,0,9.600000000000023,1.0,1.0,0.8499999999999996,1.1368683772161603e-13,0.00011371527777777778,0,0,96,0,0,0,0,0,,0.0
96,192,1.4,1,5,0,9.600000000000023,1.0,1.0,0.8499999999999996,8.526512829121202e-14,0.00016493055555555556,0,0,96,0,0,0,0,0,,0.0
96,192,1.4,1,6,0,9.600000000000023,1.0,1.0,0.5291666666666662,5.684341886080802e-14,0.00028663194444444444,0,7,82,7,0,0,0,4,2 2 2 1,61.599999999999994
96,192,1.4,1,7,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333327,1.1368683772161603e-13,0.000125,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,8,0,9.600000000000023,1.125,0.96875,0.5124999999999995,5.684341886080802e-14,0.00033784722222222224,0,0,84,12,0,0,0,0,,64.8
96,192,1.4,1,9,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333329,8.526512829121202e-14,0.000121875,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,10,0,9.600000000000023,1.0833333333333335,0.9791666666666666,0.18749999999999978,5.684341886080802e-14,0.00024375,0,11,66,19,0,0,0,5,4 4 1 1 1,127.19999999999999
96,192,1.4,1,11,0,9.600000000000023,1.0416666666666665,0.9895833333333334,0.708333333333333,5.684341886080802e-14,0.00021666666666666666,0,0,92,4,0,0,0,0,,27.2
96,192,1.4,1,12,0,9.600000000000023,1.0833333333333335,0.9791666666666666,0.5083333333333329,5.684341886080802e-14,0.0006331597222222222,0,2,85,8,1,0,0,1,2,65.6
96,192,1.4,1,13,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333329,8.526512829121202e-14,0.00013524305555555555,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,14,0,9.600000000000023,1.0,1.0,0.8499999999999998,1.1368683772161603e-13,0.0001373263888888889,0,0,96,0,0,0,0,0,,0.0
96,192,1.4,1,15,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333329,5.684341886080802e-14,0.00013090277777777777,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,16,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.7583333333333329,8.526512829121202e-14,0.00013993055555555555,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,17,0,9.600000000000023,0.958333333333333,1.0104166666666667,0.758333333333333,5.684341886080802e-14,0.000115625,0,4,92,0,0,0,0,1,4,17.599999999999994
96,192,1.4,1,18,0,9.600000000000023,1.0,1.0,0.7333333333333328,8.526512829121202e-14,0.00013229166666666668,0,0,96,0,0,0,0,0,,22.4
96,192,1.4,1,19,0,9.600000000000023,1.0,1.0,0.85,1.1368683772161603e-13,0.00015590277777777778,0,0,96,0,0,0,0,0,,0.0
