N,dims,C,spark,replica,lam,local_heat,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
288,4 4 18,576,5.0,0,1.4,False,10000,2.738888888888889,0,48,132,39,46,23,0,0,69,4,18,0.2392361111111111,137.79999999999998,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,10200,2.738888888888889,0,48,132,39,46,23,0,0,69,4,18,0.2392361111111111,137.79999999999998,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,10400,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,10600,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,10800,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,11000,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,11200,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,11400,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,11600,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.265625,153.0,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,11800,2.705555555555555,0,50,136,35,43,23,1,0,67,3,17,0.25590277777777776,147.39999999999998,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,12000,2.705555555555555,0,50,136,35,43,23,1,0,67,3,17,0.25590277777777776,147.39999999999998,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,12200,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.2642361111111111,152.2,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,12400,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.2642361111111111,152.2,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,12600,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.2642361111111111,152.2,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,12800,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.2642361111111111,152.2,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,13000,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.2642361111111111,152.2,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,13200,2.7083333333333335,0,50,136,36,44,22,0,0,66,3,17,0.2545138888888888,146.59999999999997,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,13400,2.7083333333333335,0,50,136,36,44,22,0,0,66,3,17,0.2545138888888888,146.59999999999997,0.0,True,False
